Reg_Address,Instruction
0,(21) mul6.1.1
1,(89) add.sup.9
1,(96) add.sup.16
2,(97) add.sup.17
3,(93) add.sup.13
4,(11) mul6.3
4,(80) add.sup.0
5,(81) add.sup.1
