Reg_Address,Instruction
0,(34) mul6.211
0,(8) mul6.2
0,(43) mul6.3.2
1,(66) mul6.419
1,(85) add.sup.5
2,(50) mul6.315
2,(27) mul6.3.1
3,(2) mul6
3,(59) mul6.3.3
4,(18) mul6.17
4,(75) mul6.3.4
5,(5) mul6.1
6,(72) mul6.2.4
6,(30) mul6.4.1
7,(24) mul6.2.1
7,(78) mul6.4.4
8,(62) mul6.4.3
