Reg_Address,Instruction
0,(34) mul6.211
0,(89) add.sup.9
0,(82) add.sup.2
1,(66) mul6.419
1,(8) mul6.2
1,(81) add.sup.1
2,(50) mul6.315
2,(93) add.sup.13
3,(2) mul6
3,(43) mul6.3.2
3,(88) add.sup.8
4,(18) mul6.17
4,(85) add.sup.5
5,(5) mul6.1
6,(72) mul6.2.4
6,(11) mul6.3
6,(80) add.sup.0
7,(24) mul6.2.1
7,(27) mul6.3.1
7,(84) add.sup.4
8,(59) mul6.3.3
8,(92) add.sup.12
9,(75) mul6.3.4
9,(14) mul6.4
10,(30) mul6.4.1
11,(78) mul6.4.4
12,(62) mul6.4.3
